OTU,Day,Month,Year,value
Otu1385,15,8,2008,6
Otu1420,15,8,2008,68
Otu1438,15,8,2008,7
Otu1446,15,8,2008,5
Otu1447,15,8,2008,8
Otu1481,15,8,2008,4
Otu1483,15,8,2008,10
Otu1503,15,8,2008,2
Otu1636,15,8,2008,3
Otu1657,15,8,2008,3
Otu1702,15,8,2008,2
Otu1707,15,8,2008,8
Otu1769,15,8,2008,3
Otu1776,15,8,2008,5
Otu1778,15,8,2008,2
Otu1783,15,8,2008,2
Otu1848,15,8,2008,3
Otu1863,15,8,2008,7
Otu1866,15,8,2008,2
Otu1873,15,8,2008,6
Otu1876,15,8,2008,2
Otu1897,15,8,2008,2
Otu1899,15,8,2008,2
Otu1949,15,8,2008,4
Otu2081,15,8,2008,2
Otu2102,15,8,2008,4
Otu2134,15,8,2008,2
Otu2157,15,8,2008,3
Otu2173,15,8,2008,3
Otu2188,15,8,2008,2
Otu2246,15,8,2008,2
Otu2305,15,8,2008,6
Otu2378,15,8,2008,2
Otu2383,15,8,2008,7
Otu2452,15,8,2008,8
Otu2526,15,8,2008,2
Otu2555,15,8,2008,2
Otu2575,15,8,2008,3
Otu2666,15,8,2008,2
Otu2704,15,8,2008,7
Otu2712,15,8,2008,2
Otu2727,15,8,2008,2
Otu2773,15,8,2008,3
Otu2790,15,8,2008,55
Otu2949,15,8,2008,3
Otu2961,15,8,2008,2
Otu3029,15,8,2008,25
Otu3153,15,8,2008,4
Otu3168,15,8,2008,6
Otu3190,15,8,2008,3
Otu3255,15,8,2008,3
Otu3371,15,8,2008,5
Otu3431,15,8,2008,2
Otu3494,15,8,2008,5
Otu3510,15,8,2008,3
Otu3520,15,8,2008,15
Otu3574,15,8,2008,3
Otu3621,15,8,2008,2
Otu3758,15,8,2008,5
Otu3821,15,8,2008,2
Otu3880,15,8,2008,2
Otu3894,15,8,2008,2
Otu4125,15,8,2008,2
Otu4147,15,8,2008,2
Otu4154,15,8,2008,5
Otu4174,15,8,2008,6
Otu4203,15,8,2008,4
Otu4257,15,8,2008,4
Otu4426,15,8,2008,4
Otu4461,15,8,2008,3
Otu4551,15,8,2008,2
Otu4579,15,8,2008,2
Otu4635,15,8,2008,27
Otu4677,15,8,2008,6
Otu4724,15,8,2008,4
Otu4789,15,8,2008,2
Otu4796,15,8,2008,3
Otu4873,15,8,2008,2
Otu4961,15,8,2008,3
Otu4970,15,8,2008,4
Otu4990,15,8,2008,8
Otu5217,15,8,2008,2
Otu5313,15,8,2008,3
Otu5420,15,8,2008,3
Otu5533,15,8,2008,3
Otu5640,15,8,2008,2
Otu5664,15,8,2008,2
Otu5739,15,8,2008,2
Otu5931,15,8,2008,3
Otu5938,15,8,2008,2
Otu5969,15,8,2008,6
Otu6011,15,8,2008,4
Otu6041,15,8,2008,8
Otu6177,15,8,2008,4
Otu6220,15,8,2008,3
Otu0001,15,6,2005,3
Otu0002,15,6,2005,35
Otu0003,15,6,2005,13
Otu0004,15,6,2005,4
Otu0006,15,6,2005,3
Otu0007,15,6,2005,11
Otu0008,15,6,2005,5
Otu0009,15,6,2005,10
Otu0014,15,6,2005,2
Otu0016,15,6,2005,34
Otu0017,15,6,2005,7
Otu0018,15,6,2005,9
Otu0020,15,6,2005,4
Otu0021,15,6,2005,17
Otu0025,15,6,2005,3
Otu0026,15,6,2005,3
Otu0027,15,6,2005,3
Otu0033,15,6,2005,2
Otu0038,15,6,2005,4
Otu0040,15,6,2005,7
Otu0042,15,6,2005,57
Otu0045,15,6,2005,38
Otu0047,15,6,2005,2
Otu0051,15,6,2005,9
Otu0053,15,6,2005,5
Otu0054,15,6,2005,5
Otu0059,15,6,2005,19
Otu0060,15,6,2005,4
Otu0063,15,6,2005,5
Otu0064,15,6,2005,5
Otu0074,15,6,2005,3
Otu0077,15,6,2005,3
Otu0078,15,6,2005,3
Otu0081,15,6,2005,34
Otu0090,15,6,2005,6
Otu0097,15,6,2005,252
Otu0103,15,6,2005,3
Otu0121,15,6,2005,6
Otu0127,15,6,2005,4
Otu0131,15,6,2005,13
Otu0140,15,6,2005,4
Otu0141,15,6,2005,7
Otu0164,15,6,2005,6
Otu0167,15,6,2005,12
Otu0172,15,6,2005,3
Otu0180,15,6,2005,24
Otu0182,15,6,2005,3
Otu0183,15,6,2005,3
Otu0188,15,6,2005,13
Otu0189,15,6,2005,5
Otu0190,15,6,2005,11
Otu0192,15,6,2005,3
Otu0194,15,6,2005,2
Otu0199,15,6,2005,2
Otu0203,15,6,2005,13
Otu0205,15,6,2005,49
Otu0206,15,6,2005,7
Otu0211,15,6,2005,3
Otu0212,15,6,2005,4
Otu0215,15,6,2005,2
Otu0218,15,6,2005,4
Otu0219,15,6,2005,2
Otu0221,15,6,2005,2
Otu0229,15,6,2005,6
Otu0233,15,6,2005,5
Otu0237,15,6,2005,3
Otu0250,15,6,2005,13
Otu0252,15,6,2005,90
Otu0257,15,6,2005,25
Otu0277,15,6,2005,2
Otu0280,15,6,2005,2
Otu0283,15,6,2005,11
Otu0300,15,6,2005,5
Otu0301,15,6,2005,2
Otu0329,15,6,2005,3
Otu0330,15,6,2005,3
Otu0332,15,6,2005,8
Otu0364,15,6,2005,16
Otu0368,15,6,2005,2
Otu0369,15,6,2005,8
Otu0374,15,6,2005,3
Otu0385,15,6,2005,2
Otu0390,15,6,2005,3
Otu0393,15,6,2005,6
Otu0394,15,6,2005,4
Otu0398,15,6,2005,5
Otu0400,15,6,2005,2
Otu0404,15,6,2005,2
Otu0415,15,6,2005,2
Otu0426,15,6,2005,6
Otu0451,15,6,2005,10
Otu0455,15,6,2005,2
Otu0462,15,6,2005,4
Otu0470,15,6,2005,10
Otu0480,15,6,2005,4
Otu0488,15,6,2005,6
Otu0495,15,6,2005,2
Otu0501,15,6,2005,3
Otu0507,15,6,2005,2
Otu0522,15,6,2005,3
Otu0537,15,6,2005,3
Otu0542,15,6,2005,3
Otu0568,15,6,2005,68
Otu0573,15,6,2005,7
Otu0582,15,6,2005,13
Otu0584,15,6,2005,2
Otu0610,15,6,2005,3
Otu0649,15,6,2005,9
Otu0651,15,6,2005,5
Otu0653,15,6,2005,2
Otu0661,15,6,2005,6
Otu0678,15,6,2005,3
Otu0682,15,6,2005,2
Otu0687,15,6,2005,3
Otu0715,15,6,2005,11
Otu0717,15,6,2005,3
Otu0718,15,6,2005,3
Otu0744,15,6,2005,3
Otu0745,15,6,2005,5
Otu0756,15,6,2005,3
Otu0757,15,6,2005,6
Otu0769,15,6,2005,6
Otu0803,15,6,2005,11
Otu0805,15,6,2005,150
Otu0817,15,6,2005,4
Otu0832,15,6,2005,2
Otu0844,15,6,2005,3
Otu0857,15,6,2005,10
Otu0860,15,6,2005,2
Otu0867,15,6,2005,2
Otu0868,15,6,2005,2
Otu0879,15,6,2005,2
Otu0883,15,6,2005,4
Otu0887,15,6,2005,3
Otu0899,15,6,2005,3
Otu0919,15,6,2005,2
Otu0923,15,6,2005,4
Otu0927,15,6,2005,2
Otu0930,15,6,2005,2
Otu0940,15,6,2005,3
Otu0953,15,6,2005,2
Otu0962,15,6,2005,13
Otu0980,15,6,2005,4
Otu1013,15,6,2005,4
Otu1026,15,6,2005,2
Otu1070,15,6,2005,2
Otu1089,15,6,2005,4
Otu1115,15,6,2005,6
Otu1135,15,6,2005,2
Otu1138,15,6,2005,3
Otu1153,15,6,2005,8
Otu1157,15,6,2005,6
Otu1176,15,6,2005,3
Otu1177,15,6,2005,13
Otu1194,15,6,2005,2
Otu1200,15,6,2005,3
Otu1209,15,6,2005,8
Otu1211,15,6,2005,2
Otu1213,15,6,2005,3
Otu1234,15,6,2005,3
Otu1237,15,6,2005,11
Otu1281,15,6,2005,13
Otu1284,15,6,2005,2
Otu1292,15,6,2005,6
Otu1329,15,6,2005,2
Otu1330,15,6,2005,2
Otu1343,15,6,2005,3
Otu1347,15,6,2005,2
Otu1348,15,6,2005,2
Otu1355,15,6,2005,2
Otu1367,15,6,2005,21
Otu1380,15,6,2005,14
Otu1385,15,6,2005,8
Otu1412,15,6,2005,2
Otu1420,15,6,2005,50
Otu1428,15,6,2005,3
Otu1447,15,6,2005,8
Otu1469,15,6,2005,2
Otu1470,15,6,2005,3
Otu1481,15,6,2005,2
Otu1483,15,6,2005,5
Otu1496,15,6,2005,2
Otu1503,15,6,2005,2
Otu1580,15,6,2005,2
Otu1620,15,6,2005,2
Otu1659,15,6,2005,3
Otu1677,15,6,2005,2
Otu1704,15,6,2005,3
Otu1707,15,6,2005,2
Otu1708,15,6,2005,15
Otu1724,15,6,2005,3
Otu1739,15,6,2005,3
Otu1778,15,6,2005,2
Otu1779,15,6,2005,2
Otu1839,15,6,2005,8
Otu1848,15,6,2005,14
Otu1863,15,6,2005,6
Otu1866,15,6,2005,2
Otu1873,15,6,2005,9
Otu1897,15,6,2005,10
Otu1964,15,6,2005,8
Otu1986,15,6,2005,2
Otu2102,15,6,2005,13
Otu2120,15,6,2005,2
Otu2193,15,6,2005,3
Otu2246,15,6,2005,2
Otu2291,15,6,2005,3
Otu2305,15,6,2005,2
Otu2428,15,6,2005,2
Otu2452,15,6,2005,7
Otu2480,15,6,2005,4
Otu2564,15,6,2005,2
Otu2575,15,6,2005,2
Otu2666,15,6,2005,3
Otu2704,15,6,2005,6
Otu2727,15,6,2005,3
Otu2732,15,6,2005,4
Otu2773,15,6,2005,6
Otu2779,15,6,2005,2
Otu2790,15,6,2005,22
Otu2829,15,6,2005,2
Otu2949,15,6,2005,24
Otu2959,15,6,2005,5
Otu3005,15,6,2005,3
Otu3017,15,6,2005,2
Otu3029,15,6,2005,10
Otu3097,15,6,2005,3
Otu3153,15,6,2005,2
Otu3168,15,6,2005,6
Otu3255,15,6,2005,4
Otu3373,15,6,2005,3
Otu3391,15,6,2005,2
Otu3520,15,6,2005,2
Otu3567,15,6,2005,3
Otu3574,15,6,2005,2
Otu3635,15,6,2005,2
Otu3689,15,6,2005,6
Otu3822,15,6,2005,7
Otu3908,15,6,2005,4
Otu3959,15,6,2005,4
Otu3992,15,6,2005,5
Otu4003,15,6,2005,12
Otu4019,15,6,2005,2
Otu4050,15,6,2005,3
Otu4052,15,6,2005,2
Otu4095,15,6,2005,2
Otu4106,15,6,2005,2
Otu4125,15,6,2005,3
Otu4152,15,6,2005,3
Otu4154,15,6,2005,3
Otu4174,15,6,2005,6
Otu4257,15,6,2005,2
Otu4277,15,6,2005,3
Otu4378,15,6,2005,2
Otu4461,15,6,2005,2
Otu4484,15,6,2005,3
Otu4506,15,6,2005,2
Otu4551,15,6,2005,5
Otu4635,15,6,2005,4
Otu4693,15,6,2005,2
Otu4796,15,6,2005,2
Otu4807,15,6,2005,2
Otu4821,15,6,2005,2
Otu4868,15,6,2005,2
Otu4990,15,6,2005,10
Otu4993,15,6,2005,2
Otu5053,15,6,2005,4
Otu5097,15,6,2005,2
Otu5193,15,6,2005,2
Otu5197,15,6,2005,3
Otu5303,15,6,2005,2
Otu5313,15,6,2005,4
Otu5366,15,6,2005,2
Otu5385,15,6,2005,4
Otu5497,15,6,2005,4
Otu5633,15,6,2005,2
Otu5640,15,6,2005,2
Otu5693,15,6,2005,2
Otu5708,15,6,2005,2
Otu5839,15,6,2005,3
Otu5876,15,6,2005,2
Otu5892,15,6,2005,2
Otu5896,15,6,2005,2
Otu5969,15,6,2005,4
Otu6001,15,6,2005,2
Otu6027,15,6,2005,6
Otu6177,15,6,2005,4
Otu6220,15,6,2005,2
Otu6221,15,6,2005,2
Otu6284,15,6,2005,2
Otu0001,15,10,2007,4
Otu0002,15,10,2007,34
Otu0003,15,10,2007,2
Otu0004,15,10,2007,6
Otu0006,15,10,2007,10
Otu0007,15,10,2007,18
Otu0008,15,10,2007,8
Otu0009,15,10,2007,7
Otu0016,15,10,2007,50
Otu0017,15,10,2007,8
Otu0018,15,10,2007,14
Otu0019,15,10,2007,5
Otu0020,15,10,2007,4
Otu0021,15,10,2007,16
Otu0028,15,10,2007,4
Otu0036,15,10,2007,2
Otu0038,15,10,2007,8
Otu0040,15,10,2007,2
Otu0042,15,10,2007,14
Otu0045,15,10,2007,124
Otu0053,15,10,2007,6
Otu0059,15,10,2007,22
Otu0060,15,10,2007,12
Otu0062,15,10,2007,4
Otu0063,15,10,2007,4
Otu0064,15,10,2007,3
Otu0065,15,10,2007,5
Otu0066,15,10,2007,4
Otu0078,15,10,2007,3
Otu0079,15,10,2007,3
Otu0081,15,10,2007,11
Otu0082,15,10,2007,2
Otu0083,15,10,2007,2
Otu0088,15,10,2007,7
Otu0090,15,10,2007,6
Otu0091,15,10,2007,2
Otu0093,15,10,2007,2
Otu0097,15,10,2007,118
Otu0117,15,10,2007,6
Otu0121,15,10,2007,2
Otu0127,15,10,2007,7
Otu0131,15,10,2007,13
Otu0140,15,10,2007,5
Otu0141,15,10,2007,4
Otu0149,15,10,2007,13
Otu0164,15,10,2007,3
Otu0167,15,10,2007,7
Otu0176,15,10,2007,2
Otu0180,15,10,2007,17
Otu0182,15,10,2007,4
Otu0184,15,10,2007,2
Otu0189,15,10,2007,2
Otu0192,15,10,2007,5
Otu0194,15,10,2007,10
Otu0203,15,10,2007,4
Otu0205,15,10,2007,56
Otu0206,15,10,2007,2
Otu0210,15,10,2007,2
Otu0211,15,10,2007,9
Otu0212,15,10,2007,5
Otu0215,15,10,2007,10
Otu0218,15,10,2007,2
Otu0221,15,10,2007,4
Otu0222,15,10,2007,2
Otu0229,15,10,2007,3
Otu0232,15,10,2007,4
Otu0237,15,10,2007,3
Otu0250,15,10,2007,6
Otu0252,15,10,2007,23
Otu0257,15,10,2007,4
Otu0280,15,10,2007,6
Otu0283,15,10,2007,4
Otu0313,15,10,2007,2
Otu0323,15,10,2007,2
Otu0329,15,10,2007,2
Otu0330,15,10,2007,4
Otu0331,15,10,2007,21
Otu0332,15,10,2007,11
Otu0351,15,10,2007,2
Otu0364,15,10,2007,15
Otu0369,15,10,2007,22
Otu0373,15,10,2007,3
Otu0374,15,10,2007,3
Otu0379,15,10,2007,2
Otu0390,15,10,2007,8
Otu0400,15,10,2007,2
Otu0402,15,10,2007,2
Otu0410,15,10,2007,6
Otu0415,15,10,2007,3
Otu0426,15,10,2007,6
Otu0450,15,10,2007,4
Otu0451,15,10,2007,14
Otu0453,15,10,2007,3
Otu0470,15,10,2007,9
Otu0480,15,10,2007,2
Otu0488,15,10,2007,22
Otu0501,15,10,2007,3
Otu0507,15,10,2007,3
Otu0529,15,10,2007,3
Otu0552,15,10,2007,4
Otu0566,15,10,2007,2
Otu0568,15,10,2007,131
Otu0573,15,10,2007,13
Otu0574,15,10,2007,3
Otu0575,15,10,2007,2
Otu0582,15,10,2007,14
Otu0584,15,10,2007,2
Otu0586,15,10,2007,2
Otu0587,15,10,2007,3
Otu0649,15,10,2007,7
Otu0651,15,10,2007,4
Otu0652,15,10,2007,6
Otu0661,15,10,2007,3
Otu0678,15,10,2007,3
Otu0715,15,10,2007,29
Otu0717,15,10,2007,4
Otu0738,15,10,2007,2
Otu0739,15,10,2007,3
Otu0744,15,10,2007,3
Otu0745,15,10,2007,8
Otu0756,15,10,2007,3
Otu0757,15,10,2007,5
Otu0768,15,10,2007,5
Otu0774,15,10,2007,7
Otu0778,15,10,2007,4
Otu0803,15,10,2007,41
Otu0805,15,10,2007,212
Otu0843,15,10,2007,5
Otu0848,15,10,2007,2
Otu0857,15,10,2007,3
Otu0860,15,10,2007,2
Otu0867,15,10,2007,2
Otu0883,15,10,2007,8
Otu0887,15,10,2007,3
Otu0915,15,10,2007,2
Otu0923,15,10,2007,3
Otu0924,15,10,2007,3
Otu0931,15,10,2007,3
Otu0940,15,10,2007,7
Otu0953,15,10,2007,11
Otu0962,15,10,2007,7
Otu0978,15,10,2007,3
Otu1013,15,10,2007,3
Otu1031,15,10,2007,4
Otu1089,15,10,2007,2
Otu1112,15,10,2007,3
Otu1131,15,10,2007,4
Otu1138,15,10,2007,7
Otu1153,15,10,2007,5
Otu1155,15,10,2007,2
Otu1159,15,10,2007,3
Otu1176,15,10,2007,3
Otu1177,15,10,2007,3
Otu1208,15,10,2007,10
Otu1209,15,10,2007,11
Otu1213,15,10,2007,5
Otu1227,15,10,2007,4
Otu1237,15,10,2007,5
Otu1267,15,10,2007,3
Otu1281,15,10,2007,15
Otu1288,15,10,2007,3
Otu1294,15,10,2007,2
Otu1308,15,10,2007,2
Otu1329,15,10,2007,4
Otu1342,15,10,2007,2
Otu1347,15,10,2007,5
Otu1367,15,10,2007,21
Otu1380,15,10,2007,30
Otu1383,15,10,2007,3
Otu1385,15,10,2007,2
Otu1420,15,10,2007,11
Otu1428,15,10,2007,3
Otu1438,15,10,2007,2
Otu1444,15,10,2007,3
Otu1447,15,10,2007,7
Otu1449,15,10,2007,3
Otu1469,15,10,2007,2
Otu1470,15,10,2007,4
Otu1481,15,10,2007,2
Otu1483,15,10,2007,3
Otu1500,15,10,2007,3
Otu1503,15,10,2007,6
Otu1554,15,10,2007,2
Otu1557,15,10,2007,3
Otu1580,15,10,2007,2
Otu1590,15,10,2007,2
Otu1618,15,10,2007,2
Otu1620,15,10,2007,3
Otu1677,15,10,2007,3
Otu1739,15,10,2007,3
Otu1769,15,10,2007,3
Otu1776,15,10,2007,5
Otu1779,15,10,2007,4
Otu1845,15,10,2007,3
Otu1848,15,10,2007,14
Otu1863,15,10,2007,8
Otu1873,15,10,2007,11
Otu1897,15,10,2007,13
Otu2003,15,10,2007,2
Otu2081,15,10,2007,4
Otu2170,15,10,2007,2
Otu2173,15,10,2007,2
Otu2218,15,10,2007,2
Otu2264,15,10,2007,3
Otu2305,15,10,2007,3
Otu2313,15,10,2007,2
Otu2378,15,10,2007,2
Otu2452,15,10,2007,13
Otu2575,15,10,2007,4
Otu2633,15,10,2007,2
Otu2634,15,10,2007,2
Otu2727,15,10,2007,2
Otu2732,15,10,2007,7
Otu2773,15,10,2007,3
Otu2790,15,10,2007,27
Otu2895,15,10,2007,2
Otu2949,15,10,2007,20
Otu3005,15,10,2007,2
Otu3017,15,10,2007,2
Otu3029,15,10,2007,14
Otu3138,15,10,2007,3
Otu3153,15,10,2007,3
Otu3168,15,10,2007,4
Otu3217,15,10,2007,2
Otu3255,15,10,2007,8
Otu3269,15,10,2007,2
Otu3331,15,10,2007,4
Otu3337,15,10,2007,2
Otu3363,15,10,2007,3
Otu3371,15,10,2007,2
Otu3385,15,10,2007,3
Otu3494,15,10,2007,5
Otu3497,15,10,2007,2
Otu3520,15,10,2007,12
Otu3574,15,10,2007,6
Otu3621,15,10,2007,3
Otu3658,15,10,2007,2
Otu3689,15,10,2007,4
Otu3822,15,10,2007,4
Otu3839,15,10,2007,2
Otu3895,15,10,2007,2
Otu3908,15,10,2007,6
Otu3959,15,10,2007,4
Otu3998,15,10,2007,3
Otu4003,15,10,2007,3
Otu4050,15,10,2007,2
Otu4052,15,10,2007,2
Otu4154,15,10,2007,3
Otu4174,15,10,2007,10
Otu4320,15,10,2007,2
Otu4325,15,10,2007,9
Otu4426,15,10,2007,3
Otu4483,15,10,2007,3
Otu4551,15,10,2007,4
Otu4563,15,10,2007,2
Otu4635,15,10,2007,6
Otu4677,15,10,2007,3
Otu4693,15,10,2007,2
Otu4840,15,10,2007,2
Otu4869,15,10,2007,2
Otu4877,15,10,2007,3
Otu4986,15,10,2007,2
Otu4990,15,10,2007,11
Otu5010,15,10,2007,2
Otu5053,15,10,2007,5
Otu5097,15,10,2007,4
Otu5103,15,10,2007,3
Otu5183,15,10,2007,2
Otu5192,15,10,2007,2
Otu5199,15,10,2007,6
Otu5217,15,10,2007,2
Otu5222,15,10,2007,2
Otu5247,15,10,2007,2
Otu5303,15,10,2007,3
Otu5313,15,10,2007,11
Otu5369,15,10,2007,2
Otu5399,15,10,2007,4
Otu5507,15,10,2007,5
Otu5585,15,10,2007,3
Otu5652,15,10,2007,2
Otu5739,15,10,2007,2
Otu5833,15,10,2007,7
Otu5839,15,10,2007,5
Otu5892,15,10,2007,2
Otu5969,15,10,2007,3
Otu6000,15,10,2007,2
Otu6011,15,10,2007,4
Otu6027,15,10,2007,2
Otu6041,15,10,2007,5
Otu6202,15,10,2007,4
Otu0001,15,10,2007,6
Otu0002,15,10,2007,54
Otu0003,15,10,2007,3
Otu0004,15,10,2007,3
Otu0005,15,10,2007,3
Otu0006,15,10,2007,8
Otu0007,15,10,2007,25
Otu0008,15,10,2007,7
Otu0009,15,10,2007,11
Otu0011,15,10,2007,2
Otu0016,15,10,2007,45
Otu0017,15,10,2007,8
Otu0018,15,10,2007,14
Otu0019,15,10,2007,2
Otu0020,15,10,2007,4
Otu0021,15,10,2007,11
Otu0028,15,10,2007,3
Otu0036,15,10,2007,6
Otu0037,15,10,2007,4
Otu0038,15,10,2007,9
Otu0040,15,10,2007,5
Otu0042,15,10,2007,16
Otu0045,15,10,2007,127
Otu0051,15,10,2007,4
Otu0053,15,10,2007,9
Otu0059,15,10,2007,16
Otu0060,15,10,2007,6
Otu0062,15,10,2007,2
Otu0065,15,10,2007,3
Otu0076,15,10,2007,2
Otu0081,15,10,2007,19
Otu0086,15,10,2007,3
Otu0088,15,10,2007,10
Otu0090,15,10,2007,5
Otu0095,15,10,2007,2
Otu0097,15,10,2007,121
Otu0100,15,10,2007,2
Otu0117,15,10,2007,7
Otu0121,15,10,2007,11
Otu0127,15,10,2007,11
Otu0129,15,10,2007,2
Otu0131,15,10,2007,11
Otu0134,15,10,2007,3
Otu0140,15,10,2007,10
Otu0141,15,10,2007,7
Otu0146,15,10,2007,5
Otu0149,15,10,2007,14
Otu0164,15,10,2007,9
Otu0167,15,10,2007,5
Otu0176,15,10,2007,3
Otu0177,15,10,2007,2
Otu0180,15,10,2007,20
Otu0182,15,10,2007,2
Otu0183,15,10,2007,3
Otu0188,15,10,2007,4
Otu0190,15,10,2007,2
Otu0192,15,10,2007,9
Otu0194,15,10,2007,2
Otu0198,15,10,2007,2
Otu0203,15,10,2007,4
Otu0205,15,10,2007,50
Otu0206,15,10,2007,7
Otu0211,15,10,2007,5
Otu0212,15,10,2007,4
Otu0215,15,10,2007,15
Otu0221,15,10,2007,5
Otu0222,15,10,2007,2
Otu0249,15,10,2007,2
Otu0250,15,10,2007,13
Otu0252,15,10,2007,25
Otu0257,15,10,2007,9
Otu0277,15,10,2007,2
Otu0280,15,10,2007,5
Otu0283,15,10,2007,4
Otu0331,15,10,2007,22
Otu0332,15,10,2007,10
Otu0360,15,10,2007,2
Otu0364,15,10,2007,8
Otu0369,15,10,2007,27
Otu0374,15,10,2007,2
Otu0390,15,10,2007,11
Otu0400,15,10,2007,4
Otu0404,15,10,2007,2
Otu0410,15,10,2007,4
Otu0415,15,10,2007,2
Otu0426,15,10,2007,6
Otu0435,15,10,2007,2
Otu0450,15,10,2007,6
Otu0451,15,10,2007,16
Otu0453,15,10,2007,4
Otu0470,15,10,2007,19
Otu0480,15,10,2007,4
Otu0488,15,10,2007,21
Otu0498,15,10,2007,2
Otu0505,15,10,2007,2
Otu0507,15,10,2007,3
Otu0516,15,10,2007,2
Otu0524,15,10,2007,2
Otu0529,15,10,2007,4
Otu0568,15,10,2007,150
Otu0572,15,10,2007,2
Otu0573,15,10,2007,6
Otu0582,15,10,2007,20
Otu0591,15,10,2007,2
Otu0649,15,10,2007,5
Otu0651,15,10,2007,6
Otu0652,15,10,2007,9
Otu0670,15,10,2007,2
Otu0687,15,10,2007,3
Otu0694,15,10,2007,3
Otu0715,15,10,2007,19
Otu0717,15,10,2007,2
Otu0718,15,10,2007,7
Otu0728,15,10,2007,2
Otu0739,15,10,2007,3
Otu0744,15,10,2007,2
Otu0745,15,10,2007,3
Otu0756,15,10,2007,2
Otu0757,15,10,2007,4
Otu0768,15,10,2007,4
Otu0769,15,10,2007,3
Otu0774,15,10,2007,9
Otu0803,15,10,2007,27
Otu0805,15,10,2007,217
Otu0813,15,10,2007,2
Otu0837,15,10,2007,3
Otu0843,15,10,2007,6
Otu0857,15,10,2007,2
Otu0860,15,10,2007,5
Otu0867,15,10,2007,3
Otu0881,15,10,2007,5
Otu0883,15,10,2007,6
Otu0887,15,10,2007,2
Otu0924,15,10,2007,3
Otu0930,15,10,2007,3
Otu0931,15,10,2007,5
Otu0940,15,10,2007,2
Otu0947,15,10,2007,2
Otu0953,15,10,2007,6
Otu0962,15,10,2007,16
Otu0969,15,10,2007,2
Otu0981,15,10,2007,3
Otu0989,15,10,2007,2
Otu1031,15,10,2007,2
Otu1089,15,10,2007,3
Otu1131,15,10,2007,6
Otu1138,15,10,2007,5
Otu1153,15,10,2007,6
Otu1155,15,10,2007,3
Otu1157,15,10,2007,2
Otu1174,15,10,2007,2
Otu1176,15,10,2007,2
Otu1208,15,10,2007,9
Otu1209,15,10,2007,13
Otu1213,15,10,2007,3
Otu1227,15,10,2007,4
Otu1237,15,10,2007,4
Otu1250,15,10,2007,2
Otu1281,15,10,2007,14
Otu1284,15,10,2007,2
Otu1288,15,10,2007,2
Otu1329,15,10,2007,3
Otu1367,15,10,2007,35
Otu1380,15,10,2007,32
Otu1385,15,10,2007,5
Otu1410,15,10,2007,2
Otu1420,15,10,2007,25
Otu1428,15,10,2007,3
Otu1438,15,10,2007,6
Otu1446,15,10,2007,3
Otu1447,15,10,2007,11
Otu1449,15,10,2007,2
Otu1452,15,10,2007,2
Otu1469,15,10,2007,2
Otu1481,15,10,2007,2
Otu1483,15,10,2007,2
Otu1500,15,10,2007,2
Otu1503,15,10,2007,5
Otu1580,15,10,2007,6
Otu1590,15,10,2007,2
Otu1619,15,10,2007,3
Otu1620,15,10,2007,8
Otu1704,15,10,2007,2
Otu1739,15,10,2007,3
Otu1769,15,10,2007,3
Otu1776,15,10,2007,7
Otu1783,15,10,2007,2
Otu1821,15,10,2007,2
Otu1836,15,10,2007,2
Otu1848,15,10,2007,9
Otu1863,15,10,2007,6
Otu1873,15,10,2007,15
Otu1897,15,10,2007,12
Otu2009,15,10,2007,2
Otu2081,15,10,2007,3
Otu2084,15,10,2007,3
Otu2102,15,10,2007,2
Otu2173,15,10,2007,3
Otu2291,15,10,2007,2
Otu2340,15,10,2007,2
Otu2378,15,10,2007,3
Otu2404,15,10,2007,3
Otu2452,15,10,2007,15
Otu2564,15,10,2007,2
Otu2573,15,10,2007,2
Otu2575,15,10,2007,4
Otu2634,15,10,2007,3
Otu2666,15,10,2007,4
Otu2727,15,10,2007,5
Otu2732,15,10,2007,6
Otu2773,15,10,2007,4
Otu2790,15,10,2007,22
Otu2794,15,10,2007,2
Otu2895,15,10,2007,3
Otu2949,15,10,2007,19
Otu3029,15,10,2007,17
Otu3079,15,10,2007,2
Otu3153,15,10,2007,2
Otu3168,15,10,2007,2
Otu3255,15,10,2007,8
Otu3331,15,10,2007,4
Otu3385,15,10,2007,4
Otu3520,15,10,2007,5
Otu3574,15,10,2007,4
Otu3590,15,10,2007,2
Otu3755,15,10,2007,3
Otu3822,15,10,2007,4
Otu3864,15,10,2007,2
Otu3908,15,10,2007,3
Otu3955,15,10,2007,2
Otu3959,15,10,2007,4
Otu3998,15,10,2007,2
Otu4003,15,10,2007,2
Otu4019,15,10,2007,3
Otu4174,15,10,2007,12
Otu4261,15,10,2007,2
Otu4320,15,10,2007,2
Otu4325,15,10,2007,6
Otu4483,15,10,2007,2
Otu4484,15,10,2007,2
Otu4551,15,10,2007,7
Otu4563,15,10,2007,3
Otu4677,15,10,2007,4
Otu4806,15,10,2007,2
Otu4877,15,10,2007,3
Otu4899,15,10,2007,2
Otu4932,15,10,2007,3
Otu4961,15,10,2007,2
Otu4990,15,10,2007,14
Otu5010,15,10,2007,2
Otu5053,15,10,2007,10
Otu5103,15,10,2007,5
Otu5169,15,10,2007,3
Otu5193,15,10,2007,2
Otu5197,15,10,2007,2
Otu5199,15,10,2007,3
Otu5247,15,10,2007,2
